accident_index,accident_year,accident_severity,number_of_vehicles,number_of_casualties,junction_control,junction_detail,pedestrian_crossing_physical_facilities,light_conditions,weather_conditions,road_surface_conditions,carriageway_hazards,road_type,date,time,day_of_week,longitude,latitude,geometry,MSOA11CD,LAD11CD,LAD11NM
2023010470834,2023,3,2,3,2,3,5,4,1,1,0,6,08/10/2023,22:20,1,-0.19247,51.476051,POINT (-21425.662392981365 6705937.592982194),E02000391,E09000013,Hammersmith and Fulham
2023010470836,2023,3,1,1,2,3,4,4,1,1,0,2,09/10/2023,04:00,2,-0.009998,51.481451,POINT (-1112.9722689511493 6706902.783386394),E02006928,E09000011,Greenwich
2023010470841,2023,3,2,1,-1,0,9,1,9,9,9,9,05/10/2023,17:01,5,-0.062882,51.440691,POINT (-6999.992220062627 6699620.20523874),E02000680,E09000023,Lewisham
2023010470847,2023,3,2,1,9,99,9,1,9,9,9,9,06/10/2023,15:30,6,-0.191229,51.442634,POINT (-21287.51490490691 6699967.212941604),E02000947,E09000032,Wandsworth
2023010470849,2023,3,2,1,4,8,0,7,1,1,0,6,09/10/2023,06:15,2,-0.295476,51.594107,POINT (-32892.2378616333 6727064.918004753),E02000449,E09000015,Harrow
2023010470858,2023,3,2,1,-1,0,9,4,9,9,9,3,06/10/2023,23:25,6,-0.13072,51.425363,POINT (-14551.68383649672 6696883.237320419),E02000649,E09000022,Lambeth
2023010470866,2023,2,2,1,2,6,4,1,1,1,0,3,09/10/2023,08:01,2,-0.197335,51.401551,POINT (-21967.231715690643 6692633.186511687),E02000711,E09000024,Merton
2023010470868,2023,3,2,1,-1,0,0,1,1,1,0,6,09/10/2023,07:10,2,-0.201207,51.477984,POINT (-22398.260784042195 6706283.082267732),E02000392,E09000013,Hammersmith and Fulham
2023010470870,2023,2,2,1,2,3,4,1,1,1,0,6,09/10/2023,08:56,2,-0.315034,51.499755,POINT (-35069.424462568146 6710175.271878271),E02000269,E09000009,Ealing
2023010470872,2023,3,1,1,2,6,5,1,1,1,0,6,09/10/2023,07:30,2,-0.077536,51.502208,POINT (-8631.268038147258 6710613.932394553),E02000809,E09000028,Southwark
2023010470874,2023,3,1,1,9,99,4,4,1,1,0,6,07/10/2023,19:33,7,-0.131036,51.464486,POINT (-14586.860795587396 6703870.861202568),E02000632,E09000022,Lambeth
2023010470876,2023,3,2,1,4,3,0,1,1,1,0,6,09/10/2023,06:49,2,-0.080936,51.442157,POINT (-9009.754306844388 6699882.022344131),E02000839,E09000028,Southwark
2023010470877,2023,2,2,1,9,99,9,7,9,9,9,9,11/05/2023,17:30,5,-0.240301,51.569706,POINT (-26750.184957114434 6722693.6147867),E02000103,E09000005,Brent
2023010470883,2023,3,2,1,4,6,9,7,9,9,9,3,06/10/2023,22:00,6,-0.173381,51.514828,POINT (-19300.684633228564 6712871.091559478),E02000975,E09000033,Westminster
2023010470886,2023,3,2,1,2,9,5,1,8,1,0,9,02/10/2023,08:00,2,-0.086899,51.546632,POINT (-9673.55243044468 6718562.194034173),E02000567,E09000019,Islington
2023010470888,2023,3,1,1,1,3,0,1,1,1,0,6,09/10/2023,11:00,2,0.07475,51.411393,POINT (8321.1319367972 6694389.55343991),E02000136,E09000006,Bromley
2023010470891,2023,3,1,1,4,3,0,1,1,1,0,6,09/10/2023,07:45,2,0.146768,51.441796,POINT (16338.139024747177 6699817.549548458),E02000087,E09000004,Bexley
2023010470893,2023,3,2,1,4,3,9,4,1,1,0,6,07/10/2023,19:32,7,-0.053349,51.419544,POINT (-5938.783514330352 6695844.437009174),E02000130,E09000006,Bromley
2023010470895,2023,3,2,2,2,99,4,1,1,1,0,9,08/10/2023,03:10,1,-0.005186,51.534938,POINT (-577.3028792539167 6716469.172632116),E02000726,E09000025,Newham
2023010470896,2023,3,2,1,4,3,0,1,1,1,0,2,09/10/2023,10:19,2,-0.35833,51.42388,POINT (-39889.11313595372 6696618.48153015),E02000802,E09000027,Richmond upon Thames
2023010470897,2023,3,2,1,4,3,0,1,1,1,0,6,05/10/2023,13:20,5,-0.247568,51.560463,POINT (-27559.143696709154 6721038.3955460675),E02000106,E09000005,Brent
2023010470901,2023,3,2,1,2,6,5,1,1,1,0,3,07/10/2023,13:45,7,-0.131379,51.489572,POINT (-14625.043380929488 6708354.537709625),E02000980,E09000033,Westminster
2023010470902,2023,3,2,6,-1,0,0,1,1,1,0,3,09/10/2023,10:20,2,-0.04948,51.683223,POINT (-5508.088404451177 6743049.532535629),E02000278,E09000010,Enfield
2023010470904,2023,3,2,1,2,6,4,1,1,1,0,6,05/10/2023,06:51,5,0.007652,51.485898,POINT (851.8167435501293 6707697.721372842),E02006930,E09000011,Greenwich
2023010470906,2023,3,1,5,-1,0,5,4,8,1,0,9,06/10/2023,23:00,6,-0.123062,51.42444,POINT (-13699.199176001834 6696718.455734648),E02000647,E09000022,Lambeth
2023010470908,2023,3,2,1,4,5,0,1,1,1,0,6,09/10/2023,10:19,2,-0.163683,51.432692,POINT (-18221.108211515395 6698191.789106644),E02000954,E09000032,Wandsworth
2023010470911,2023,3,2,1,9,99,4,1,1,1,0,6,08/10/2023,15:00,1,-0.204891,51.413465,POINT (-22808.361788124614 6694759.363073867),E02000703,E09000024,Merton
2023010470922,2023,2,1,3,-1,0,0,1,1,1,6,3,09/10/2023,08:30,2,0.104191,51.49318,POINT (11598.489065241967 6708999.606463779),E02000315,E09000011,Greenwich
2023010470924,2023,3,2,1,9,99,9,1,9,9,9,9,06/10/2023,17:10,6,-0.064728,51.613307,POINT (-7205.488000067011 6730506.142175291),E02000309,E09000010,Enfield
2023010470925,2023,3,1,1,4,3,0,1,1,1,2,6,09/10/2023,12:55,2,-0.128525,51.560297,POINT (-14307.337554205486 6721008.6716504125),E02000561,E09000019,Islington
2023010470927,2023,2,1,1,4,3,1,1,1,1,0,6,09/10/2023,10:20,2,-0.12751,51.570604,POINT (-14194.348271050312 6722854.444890685),E02000554,E09000019,Islington
2023010470928,2023,3,1,1,2,3,5,1,1,1,0,6,09/10/2023,11:07,2,-0.031029,51.611335,POINT (-3454.132479824486 6730152.632714522),E02000900,E09000031,Waltham Forest
2023010470929,2023,3,2,1,4,3,9,1,9,9,9,9,07/10/2023,15:10,7,-0.053866,51.41583,POINT (-5996.335691070474 6695181.487701007),E02000130,E09000006,Bromley
2023010470938,2023,3,2,1,9,9,9,1,1,1,0,6,09/10/2023,08:50,2,0.176784,51.571163,POINT (19679.504860398072 6722954.562339295),E02000480,E09000016,Havering
2023010470940,2023,3,2,1,-1,0,0,1,1,1,0,2,09/10/2023,13:28,2,-0.33981,51.507041,POINT (-37827.47616646229 6711478.2682138),E02000267,E09000009,Ealing
2023010470942,2023,3,2,1,4,2,1,1,1,1,0,6,09/10/2023,13:16,2,-0.391755,51.434622,POINT (-43609.96711571889 6698536.414684941),E02000553,E09000018,Hounslow
2023010470943,2023,3,2,1,-1,0,5,1,1,1,0,3,09/10/2023,07:53,2,-0.057267,51.664207,POINT (-6374.933279258397 6739636.021193052),E02000281,E09000010,Enfield
2023010470944,2023,2,1,1,-1,0,0,1,1,1,0,6,09/10/2023,12:46,2,-0.195624,51.434078,POINT (-21776.76406694335 6698439.275224551),E02000689,E09000024,Merton
2023010470945,2023,2,2,1,4,3,0,1,1,1,0,6,09/10/2023,13:05,2,-0.210989,51.519463,POINT (-23487.188042982 6713700.244826134),E02000580,E09000020,Kensington and Chelsea
2023010470946,2023,3,1,1,2,3,5,1,1,1,0,3,09/10/2023,09:24,2,-0.346916,51.508967,POINT (-38618.51246803929 6711822.740438253),E02000266,E09000009,Ealing
2023010470947,2023,3,2,1,2,6,5,1,1,1,0,6,07/10/2023,12:15,7,0.147768,51.561464,POINT (16449.45851554045 6721217.636517872),E02000005,E09000002,Barking and Dagenham
2023010470948,2023,3,2,1,-1,0,9,1,1,1,0,9,08/10/2023,01:29,1,0.006793,51.524698,POINT (756.1933009587074 6714636.833331468),E02000740,E09000025,Newham
2023010470953,2023,3,7,2,-1,0,0,1,1,1,0,3,09/10/2023,14:40,2,0.063649,51.521832,POINT (7085.37426950107 6714124.066860541),E02000746,E09000025,Newham
2023010470954,2023,3,2,1,9,99,9,1,9,9,9,6,06/10/2023,15:15,6,-0.160729,51.593098,POINT (-17892.270435712067 6726884.114741413),E02000050,E09000003,Barnet
2023010470957,2023,3,2,1,4,3,9,1,1,2,2,6,21/09/2023,09:28,5,-0.290419,51.411723,POINT (-32329.295196691717 6694448.45057034),E02000602,E09000021,Kingston upon Thames
2023010470958,2023,3,1,1,-1,0,9,1,8,1,0,9,07/10/2023,15:15,7,-0.107024,51.470009,POINT (-11913.85718265931 6704857.787601238),E02000626,E09000022,Lambeth
2023010470963,2023,3,2,2,2,6,1,1,1,1,0,3,09/10/2023,13:27,2,-0.420761,51.467083,POINT (-46838.900265668584 6704334.914376218),E02000525,E09000017,Hillingdon
2023010470964,2023,3,2,1,-1,0,0,1,1,1,0,6,09/10/2023,15:02,2,0.119737,51.441038,POINT (13329.061869114197 6699682.176195489),E02000088,E09000004,Bexley
2023010470966,2023,3,2,1,4,3,0,4,8,1,9,6,23/09/2023,21:15,7,-0.379811,51.504211,POINT (-42280.36711768403 6710972.13866101),E02000275,E09000009,Ealing
2023010470978,2023,3,2,1,4,3,9,1,9,9,9,6,09/10/2023,10:25,2,-0.16447,51.499159,POINT (-18308.716650769704 6710068.695065222),E02000588,E09000020,Kensington and Chelsea
2023010470984,2023,3,2,1,2,1,0,4,1,1,0,1,07/10/2023,11:45,7,-0.117854,51.337586,POINT (-13119.447267950463 6681227.429062895),E02000230,E09000008,Croydon
2023010470986,2023,3,2,1,2,3,5,1,1,1,0,9,06/10/2023,19:30,6,-0.192255,51.476767,POINT (-21401.728702460812 6706065.5635090405),E02000391,E09000013,Hammersmith and Fulham
2023010470987,2023,2,3,1,-1,0,5,1,2,2,0,6,22/07/2023,18:30,7,-0.190684,51.520078,POINT (-21226.845782424578 6713810.26826717),E02000969,E09000033,Westminster
2023010470989,2023,3,1,1,-1,0,5,1,1,2,0,3,09/10/2023,16:45,2,-0.301096,51.464268,POINT (-33517.85339989149 6703831.9083833415),E02000791,E09000027,Richmond upon Thames
2023010470992,2023,3,2,2,-1,0,5,1,1,1,2,6,09/10/2023,17:00,2,-0.107603,51.522112,POINT (-11978.311167828617 6714174.161255247),E02000575,E09000019,Islington
2023010470993,2023,3,2,1,4,3,1,1,1,1,0,6,09/10/2023,15:45,2,-0.178283,51.388955,POINT (-19846.372777097193 6690385.902229262),E02000840,E09000029,Sutton
2023010470999,2023,3,2,1,4,3,0,1,1,1,0,2,09/10/2023,16:35,2,-0.395295,51.475639,POINT (-44004.03811312708 6705863.957220804),E02000535,E09000018,Hounslow
2023010471000,2023,3,2,1,4,7,0,1,1,1,0,3,09/10/2023,16:10,2,-0.199884,51.494753,POINT (-22250.985097722696 6709280.856688723),E02000587,E09000020,Kensington and Chelsea
2023010471002,2023,3,2,1,4,3,0,1,1,1,0,6,09/10/2023,09:00,2,0.20166,51.514331,POINT (22448.688513371548 6712782.18843999),E02000493,E09000016,Havering
2023010471004,2023,3,2,1,4,3,0,4,1,1,0,6,09/10/2023,18:30,2,-0.247006,51.549187,POINT (-27496.58214288333 6719019.565935252),E02000117,E09000005,Brent
2023010471005,2023,2,2,1,2,6,0,1,1,1,0,9,09/10/2023,09:00,2,-0.267215,51.487629,POINT (-29746.237732324593 6708007.17288453),E02006792,E09000018,Hounslow
2023010471006,2023,2,2,1,4,7,0,1,1,1,0,2,09/10/2023,17:30,2,0.035287,51.392553,POINT (3928.130871622244 6691027.767399623),E02000146,E09000006,Bromley
2023010471007,2023,3,1,3,4,3,0,1,1,1,0,6,09/10/2023,15:45,2,0.074176,51.581511,POINT (8257.234549081862 6724808.121674114),E02000765,E09000026,Redbridge
2023010471008,2023,3,1,1,4,3,0,1,1,1,0,6,09/10/2023,16:38,2,-0.329039,51.509586,POINT (-36628.453931127944 6711933.45397011),E02000265,E09000009,Ealing
2023010471009,2023,3,1,1,4,3,9,1,1,1,0,6,03/10/2023,14:40,3,-0.247213,51.472467,POINT (-27519.625277477535 6705297.055619686),E02000786,E09000027,Richmond upon Thames
2023010471010,2023,3,2,1,4,3,4,1,1,1,0,6,09/10/2023,18:00,2,-0.010839,51.478677,POINT (-1206.5919607082922 6706406.947227447),E02006931,E09000011,Greenwich
2023010471016,2023,3,2,1,-1,0,1,1,1,1,0,6,09/10/2023,18:05,2,0.150205,51.455852,POINT (16720.744114603658 6702328.257380452),E02000079,E09000004,Bexley
2023010471017,2023,3,2,1,4,3,0,1,1,1,0,6,09/10/2023,16:30,2,-0.098522,51.46846,POINT (-10967.418871934899 6704580.978699217),E02000631,E09000022,Lambeth
2023010471027,2023,3,1,1,4,3,0,4,1,1,0,6,09/10/2023,18:16,2,-0.195322,51.515806,POINT (-21743.14558072378 6713046.0385587),E02000973,E09000033,Westminster
2023010471028,2023,3,2,1,4,3,0,4,1,1,0,6,09/10/2023,18:55,2,-0.100993,51.466512,POINT (-11242.489333685076 6704232.881166894),E02000631,E09000022,Lambeth
2023010471031,2023,3,1,1,4,7,5,4,1,1,0,6,09/10/2023,20:30,2,0.054914,51.553532,POINT (6112.9985174218245 6719797.425669326),E02000716,E09000025,Newham
2023010471032,2023,2,2,1,4,8,0,4,1,1,0,6,09/10/2023,20:35,2,-0.216044,51.522148,POINT (-24049.908068941997 6714180.601985486),E02000578,E09000020,Kensington and Chelsea
2023010471034,2023,3,1,1,4,3,1,4,1,1,0,6,09/10/2023,20:30,2,-0.056023,51.389724,POINT (-6236.451832711566 6690523.083734708),E02006788,E09000008,Croydon
2023010471035,2023,3,1,2,2,6,9,1,1,9,0,3,09/10/2023,17:56,2,-0.077769,51.630086,POINT (-8657.205479502092 6733514.641562722),E02000303,E09000010,Enfield
2023010471036,2023,3,3,1,2,1,4,4,1,1,0,6,09/10/2023,19:03,2,0.107778,51.533143,POINT (11997.792078717439 6716147.946644049),E02000018,E09000002,Barking and Dagenham
2023010471038,2023,2,1,1,4,5,8,4,1,1,0,2,09/10/2023,18:48,2,0.016498,51.517275,POINT (1836.5489591074272 6713308.82388098),E02000743,E09000025,Newham
2023010471039,2023,3,2,1,-1,0,8,4,1,1,0,6,09/10/2023,20:30,2,-0.197737,51.473219,POINT (-22011.982150989534 6705431.449912369),E02000391,E09000013,Hammersmith and Fulham
2023010471041,2023,3,3,1,-1,0,0,1,1,1,0,6,09/10/2023,13:50,2,0.103505,51.397184,POINT (11522.12389455778 6691853.988895753),E02000140,E09000006,Bromley
2023010471042,2023,2,2,1,-1,0,1,4,1,1,0,6,09/10/2023,20:49,2,-0.08914,51.539609,POINT (-9923.019409312406 6717305.135400926),E02000571,E09000019,Islington
2023010471043,2023,3,2,1,4,9,0,4,1,1,0,6,09/10/2023,21:15,2,-0.162802,51.427381,POINT (-18123.035740126525 6697243.518946609),E02000957,E09000032,Wandsworth
2023010471046,2023,3,2,2,4,2,8,4,1,1,0,6,06/10/2023,19:53,6,-0.326915,51.528629,POINT (-36392.01133268303 6715340.195315452),E02000253,E09000009,Ealing
2023010471047,2023,3,1,1,2,99,9,4,8,1,0,3,09/10/2023,21:40,2,-0.262535,51.519402,POINT (-29225.262515412076 6713689.332012974),E02000252,E09000009,Ealing
2023010471048,2023,3,2,2,3,6,0,4,1,1,0,2,09/10/2023,18:50,2,-0.194768,51.501014,POINT (-21681.474582824307 6710400.411036594),E02000584,E09000020,Kensington and Chelsea
2023010471049,2023,3,2,1,-1,0,0,1,1,1,0,3,09/10/2023,16:20,2,-0.06006,51.589976,POINT (-6685.84861704401 6726324.707286648),E02000411,E09000014,Haringey
2023010471051,2023,3,1,1,-1,0,9,1,1,1,2,2,09/10/2023,07:40,2,-0.007501,51.541362,POINT (-835.007500440345 6717618.889663391),E02000726,E09000025,Newham
2023010471054,2023,3,2,1,4,99,0,4,1,1,0,6,09/10/2023,19:24,2,-0.330377,51.610894,POINT (-36777.39940980934 6730073.579201025),E02000437,E09000015,Harrow
2023010471055,2023,3,2,1,4,3,5,4,1,1,0,6,10/10/2023,02:00,3,0.040286,51.530613,POINT (4484.617006097819 6715695.209516859),E02000738,E09000025,Newham
2023010471056,2023,3,2,1,2,6,0,7,1,1,0,6,10/10/2023,01:10,3,-0.083149,51.419892,POINT (-9256.104339969905 6695906.557798233),E02000650,E09000022,Lambeth
2023010471059,2023,3,1,1,4,3,5,1,1,9,9,3,09/10/2023,16:00,2,-0.131934,51.399816,POINT (-14686.825698319755 6692323.6040155925),E02000707,E09000024,Merton
2023010471060,2023,3,2,1,4,3,0,4,1,1,0,7,09/10/2023,22:50,2,-0.0649,51.468512,POINT (-7224.634952483455 6704590.271034121),E02000832,E09000028,Southwark
2023010471061,2023,3,1,1,2,7,5,4,1,1,0,6,10/10/2023,06:12,3,-0.167908,51.463719,POINT (-18691.43306011698 6703733.812429037),E02000934,E09000032,Wandsworth
2023010471062,2023,2,2,1,-1,0,0,1,1,1,0,6,28/09/2023,08:15,5,-0.227375,51.489443,POINT (-25311.269219120575 6708331.474943869),E02000384,E09000013,Hammersmith and Fulham
2023010471064,2023,3,2,1,9,99,9,7,9,9,9,9,07/10/2023,18:40,7,-0.144974,51.448107,POINT (-16138.43185826404 6700944.7360355025),E02000640,E09000022,Lambeth
2023010471069,2023,3,1,1,-1,0,1,1,1,1,0,9,10/10/2023,07:35,3,0.105948,51.425315,POINT (11794.07741056575 6696874.667881804),E02000091,E09000004,Bexley
2023010471072,2023,3,2,1,4,3,9,4,1,1,9,9,03/10/2023,22:37,3,-0.059876,51.651877,POINT (-6665.365830738048 6737423.461423958),E02000288,E09000010,Enfield
2023010471077,2023,3,1,1,1,8,1,1,1,1,0,6,10/10/2023,08:03,3,-0.066915,51.629476,POINT (-7448.943726431901 6733405.248175805),E02000300,E09000010,Enfield
2023010471081,2023,2,3,1,-1,0,0,1,1,1,0,3,10/10/2023,08:44,3,-0.31216,51.462099,POINT (-34749.492246028276 6703444.35583623),E02000785,E09000027,Richmond upon Thames
2023010471083,2023,3,2,1,4,3,4,1,1,1,0,6,10/10/2023,08:15,3,-0.238995,51.449548,POINT (-26604.80170213842 6701202.130047026),E02000945,E09000032,Wandsworth
2023010471088,2023,3,2,1,-1,0,0,1,1,1,0,3,10/10/2023,09:33,3,-0.194234,51.520349,POINT (-21622.029974740697 6713858.750612781),E02000969,E09000033,Westminster
2023010471090,2023,3,1,1,2,1,9,1,1,9,9,9,29/09/2023,13:00,6,-0.08667,51.616679,POINT (-9648.06026705302 6731110.657427143),E02000307,E09000010,Enfield
2023010471092,2023,3,2,1,2,3,8,1,1,1,0,6,10/10/2023,07:00,3,0.053296,51.366177,POINT (5932.883581318309 6686323.591869413),E02000159,E09000006,Bromley
2023010471094,2023,3,2,1,4,99,9,7,9,9,9,9,06/10/2023,18:27,6,-0.240611,51.566159,POINT (-26784.693999260347 6722058.384840265),E02000102,E09000005,Brent
2023010471096,2023,3,2,1,2,6,5,1,1,1,0,3,16/09/2023,16:58,7,-0.200282,51.4927,POINT (-22295.290255058415 6708913.785060052),E02000591,E09000020,Kensington and Chelsea
2023010471098,2023,3,2,1,9,99,0,4,1,1,0,2,05/10/2023,20:56,5,-0.311431,51.557479,POINT (-34668.340337239984 6720504.098216437),E02000105,E09000005,Brent
2023010471102,2023,3,2,1,9,99,9,1,8,9,9,9,09/10/2023,10:30,2,-0.149281,51.422375,POINT (-16617.884905110674 6696349.80692578),E02000958,E09000032,Wandsworth
2023010471105,2023,3,2,1,9,99,9,1,1,1,0,9,09/10/2023,14:30,2,-0.23218,51.500046,POINT (-25846.159372382255 6710227.309050078),E02000380,E09000013,Hammersmith and Fulham
2023010471107,2023,3,2,1,2,6,5,4,1,1,0,6,08/10/2023,03:00,1,-0.132458,51.511818,POINT (-14745.15711149543 6712332.679067447),E02000972,E09000033,Westminster
2023010471114,2023,3,3,1,3,3,0,1,1,1,0,7,10/10/2023,11:03,3,-0.443431,51.495567,POINT (-49362.5131219521 6709426.402573853),E02000521,E09000017,Hillingdon
2023010471119,2023,2,1,1,-1,0,0,4,1,1,0,6,09/10/2023,20:15,2,-0.336162,51.581823,POINT (-37421.38266404843 6724864.01443969),E02000455,E09000015,Harrow
2023010471122,2023,3,2,1,9,99,9,1,9,9,9,9,09/10/2023,12:40,2,-0.145152,51.507614,POINT (-16158.246727625246 6711580.749861731),E02000977,E09000033,Westminster
2023010471124,2023,3,2,1,2,6,9,1,1,1,0,9,09/10/2023,13:10,2,-0.119498,51.557743,POINT (-13302.456510814605 6720551.367076035),E02000560,E09000019,Islington
2023010471125,2023,3,2,1,-1,0,0,6,1,1,0,6,09/10/2023,19:10,2,-0.457949,51.569926,POINT (-50978.64948928884 6722733.016077379),E02000504,E09000017,Hillingdon
2023010471126,2023,3,2,1,9,99,9,1,1,1,9,9,09/10/2023,17:15,2,-0.112281,51.404717,POINT (-12499.063745759551 6693198.137923814),E02000196,E09000008,Croydon
2023010471127,2023,3,1,1,4,6,9,4,1,1,0,2,07/10/2023,01:00,7,-0.130441,51.513549,POINT (-14520.6256985654 6712642.3066222295),E02000972,E09000033,Westminster
2023010471130,2023,3,2,1,2,3,0,1,8,1,0,3,10/10/2023,12:00,3,-0.469809,51.557475,POINT (-52298.89865009706 6720503.382023704),E02000506,E09000017,Hillingdon
2023010471131,2023,3,2,1,4,6,9,4,9,9,9,9,07/10/2023,23:30,7,-0.096888,51.527083,POINT (-10785.52282397869 6715063.566949369),E02000576,E09000019,Islington
2023010471136,2023,2,2,1,4,3,0,1,1,1,0,6,10/10/2023,12:20,3,-0.0828,51.577922,POINT (-9217.253837683053 6724165.203321614),E02000428,E09000014,Haringey
2023010471137,2023,3,2,1,9,99,9,4,9,9,9,9,09/10/2023,21:01,2,-0.106285,51.592772,POINT (-11831.592078963082 6726825.699481065),E02000412,E09000014,Haringey
2023010471142,2023,3,2,1,4,3,9,1,9,9,9,3,09/10/2023,13:27,2,-0.16544,51.498688,POINT (-18416.69655683918 6709984.4717575805),E02000588,E09000020,Kensington and Chelsea
2023010471143,2023,3,2,1,4,6,0,1,1,1,0,3,10/10/2023,13:00,3,-0.21125,51.530456,POINT (-23516.24243007904 6715667.115591448),E02000963,E09000033,Westminster
2023010471144,2023,3,2,1,-1,0,1,1,1,1,0,6,10/10/2023,07:30,3,-0.201564,51.477693,POINT (-22438.001842255395 6706231.070269943),E02000392,E09000013,Hammersmith and Fulham
2023010471145,2023,3,2,1,4,6,1,1,1,1,0,6,10/10/2023,09:26,3,-0.203785,51.479076,POINT (-22685.24243130725 6706478.264270107),E02000392,E09000013,Hammersmith and Fulham
2023010471146,2023,3,1,1,4,3,9,1,1,1,0,2,10/10/2023,07:50,3,-0.122668,51.514018,POINT (-13655.339296629281 6712726.199649261),E02000977,E09000033,Westminster
2023010471147,2023,3,2,1,4,3,9,4,9,1,9,9,05/10/2023,22:05,5,-0.130127,51.564145,POINT (-14485.671378456309 6721697.720934055),E02000557,E09000019,Islington
2023010471149,2023,3,2,1,4,3,9,1,8,1,9,9,10/10/2023,12:18,3,-0.344542,51.474277,POINT (-38354.23999689606 6705620.534995462),E02000540,E09000018,Hounslow
2023010471155,2023,3,1,1,4,3,0,1,1,1,0,2,10/10/2023,12:20,3,-0.423205,51.504334,POINT (-47110.96510116734 6710994.135864485),E02000523,E09000017,Hillingdon
2023010471156,2023,3,2,1,4,1,0,1,1,1,0,1,10/10/2023,07:25,3,0.036488,51.453233,POINT (4061.825580064966 6701860.388325831),E02000341,E09000011,Greenwich
2023010471161,2023,2,1,2,4,3,0,1,1,1,0,6,10/10/2023,13:39,3,-0.191412,51.359275,POINT (-21307.88637172208 6685093.063307487),E02000857,E09000029,Sutton
2023010471162,2023,3,2,1,4,3,9,1,1,1,9,9,09/10/2023,15:45,2,-0.163167,51.491072,POINT (-18163.66735426607 6708622.71419545),E02000590,E09000020,Kensington and Chelsea
2023010471166,2023,2,2,1,-1,0,0,1,1,1,0,2,03/10/2023,17:10,3,-0.087635,51.506357,POINT (-9755.48357566853 6711355.935787486),E02000809,E09000028,Southwark
2023010471169,2023,3,2,3,-1,0,0,1,1,1,3,6,10/10/2023,08:06,3,0.130228,51.537161,POINT (14496.914647026431 6716867.009339319),E02000019,E09000002,Barking and Dagenham
2023010471171,2023,2,2,1,4,3,0,1,1,1,0,3,10/10/2023,14:37,3,-0.136877,51.461405,POINT (-15237.077941310905 6703320.357205006),E02000634,E09000022,Lambeth
2023010471177,2023,3,2,1,4,3,0,1,1,1,0,6,07/10/2023,11:30,7,-0.130493,51.326521,POINT (-14526.414312086648 6679256.016717631),E02000234,E09000008,Croydon
2023010471179,2023,3,2,1,9,99,9,1,1,1,0,6,09/10/2023,17:15,2,-0.358443,51.541483,POINT (-39901.69223841336 6717640.546849605),E02000243,E09000009,Ealing
2023010471183,2023,3,1,1,4,1,9,1,2,9,0,1,02/10/2023,06:30,2,0.213335,51.592494,POINT (23748.343568383018 6726775.8855718365),E02000470,E09000016,Havering
2023010471191,2023,3,2,1,2,1,5,1,1,1,0,1,10/10/2023,10:48,3,-0.378495,51.542886,POINT (-42133.87066780008 6717891.667023597),E02000245,E09000009,Ealing
2023010471192,2023,2,1,1,4,3,5,1,1,1,0,6,10/10/2023,15:45,3,-0.28459,51.552332,POINT (-31680.413884857728 6719582.589317785),E02000109,E09000005,Brent
2023010471206,2023,3,2,1,-1,0,1,1,1,1,0,6,10/10/2023,13:45,3,-0.21754,51.380692,POINT (-24216.442027168734 6688912.015465022),E02000842,E09000029,Sutton
2023010471207,2023,3,2,1,9,99,9,1,9,9,9,9,10/10/2023,15:30,3,-0.105775,51.396546,POINT (-11774.819138658511 6691740.157688595),E02000202,E09000008,Croydon
